periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Estimated Number of Pregnant Women,FP Attendance New clients,FP Attendance Re-visits,MOH 711 Adolescent 10-14 yrs Receiving FP Services New clients,MOH 711 Adolescent 10-14 yrs Receiving FP Services Re-visits,MOH 711 Adolescent 15-19 Yrs Receiving FP Services New clients,MOH 711 Adolescent 15-19 Yrs Receiving FP Services Re-visits,MOH 711 Adolescent 20-24 Yrs Receiving FP Services New clients,MOH 711 Adolescent 20-24 Yrs Receiving FP Services Re-visits,MOH 711 Client receiving Male condoms New clients,MOH 711 Client receiving Male condoms Re-visits,MOH 711 Clients Counselled Natural Family Planning New clients,MOH 711 Clients Counselled Natural Family Planning Re-visits,MOH 711 Clients receiving Female Condoms New clients,MOH 711 Clients receiving Female Condoms Re-visits,MOH 711 Emergency contraceptive pill New clients,MOH 711 Emergency contraceptive pill Re-visits,MOH 711 Pills Combined oral contraceptive New clients,MOH 711 Pills Combined oral contraceptive Re-visits,MOH 711 Pills progestin only New clients,MOH 711 Pills progestin only Re-visits,MOH 711 Rev 2020_Adults 25+ receiving FP Services New clients,MOH 711 Rev 2020_Adults 25+ receiving FP Services Re-visits,MOH 711 Rev 2020_Clients given cycle beads New clients,MOH 711 Rev 2020_Clients given cycle beads Re-visits,MOH 711 Rev 2020_Clients receiving post abortion FP New clients,MOH 711 Rev 2020_Clients receiving post abortion FP Re-visits,MOH 711 Rev 2020_FP Injections DMPA- IM New clients,MOH 711 Rev 2020_FP Injections DMPA- IM Re-visits,MOH 711 Rev 2020_FP Injections DMPA- SC New clients,MOH 711 Rev 2020_FP Injections DMPA- SC Re-visits,MOH 711 Rev 2020_IUCD Insertion Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Hormonal Re-insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Re-insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Re-insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Re-insertion,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks New clients,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks Re-visits,MOH 711 Rev 2020_Post parturm FP within 48 Hours New clients,MOH 711 Rev 2020_Post parturm FP within 48 Hours Re-visits,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Ist Time Insertion,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Re-insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Ist Time Insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Re-insertion,Population Growth Rate,Total Population,Women of childbearing age (15–49yrs)
202112,December 2021,202112,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,11933.0,765.0,4284.0,7.0,1.0,57.0,167.0,193.0,776.0,130,66.0,398.0,,12.0,12.0,54.0,,227.0,546.0,84.0,111.0,445.0,3076.0,1.0,,1.0,,397.0,3006.0,,,1.0,1.0,31.0,12.0,111.0,14.0,203.0,108.0,80.0,,2.0,,,,6.0,,2.58,414621.0,104605.0
202112,December 2021,202112,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,34604.0,1733.0,8924.0,1.0,,198.0,290.0,516.0,1682.0,87,942.0,250.0,,,,23.0,,187.0,605.0,68.0,92.0,515.0,5759.0,9.0,,2.0,,1137.0,7947.0,3.0,21.0,3.0,15.0,58.0,51.0,64.0,41.0,258.0,184.0,171.0,,14.0,11.0,,,4.0,,2.35,1200974.0,296857.0
202112,December 2021,202112,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,23508.0,1194.0,2544.0,25.0,86.0,83.0,60.0,345.0,418.0,393,290.0,69.0,,2.0,2.0,36.0,,114.0,194.0,163.0,218.0,385.0,1214.0,34.0,,,,631.0,1538.0,11.0,29.0,12.0,5.0,15.0,15.0,205.0,90.0,100.0,23.0,20.0,2.0,8.0,24.0,6.0,,,,2.93,710559.0,161588.0
202112,December 2021,202112,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,41191.0,4083.0,7188.0,40.0,9.0,1263.0,825.0,953.0,1613.0,245,279.0,432.0,,15.0,4.0,18.0,2.0,402.0,471.0,154.0,154.0,1450.0,3551.0,,,17.0,,1905.0,4635.0,4.0,44.0,38.0,15.0,114.0,1.0,508.0,130.0,1210.0,455.0,255.0,2.0,58.0,13.0,,,33.0,,,1204606.0,287099.0
202112,December 2021,202112,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,39030.0,3251.0,5748.0,,1.0,224.0,330.0,637.0,1292.0,152,72.0,463.0,5.0,2.0,,62.0,36.0,467.0,810.0,222.0,165.0,1387.0,3811.0,177.0,,7.0,,1375.0,3792.0,40.0,62.0,6.0,3.0,289.0,47.0,291.0,93.0,1236.0,405.0,290.0,,555.0,283.0,,,11.0,,,1236310.0,336512.0
202112,December 2021,202112,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,40076.0,5258.0,9580.0,16.0,5.0,1493.0,762.0,1409.0,2302.0,299,640.0,653.0,,9.0,13.0,456.0,,1439.0,2509.0,237.0,469.0,2193.0,5793.0,1.0,,31.0,,1375.0,5092.0,49.0,76.0,11.0,5.0,178.0,42.0,509.0,125.0,1489.0,219.0,283.0,15.0,24.0,,1.0,,4.0,,,1284666.0,375462.0
202112,December 2021,202112,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,19468.0,1961.0,3885.0,1.0,,660.0,485.0,486.0,585.0,1053,207.0,65.0,,,,18.0,,165.0,278.0,67.0,151.0,903.0,1963.0,,,12.0,,847.0,2288.0,25.0,48.0,7.0,,84.0,36.0,440.0,156.0,356.0,306.0,133.0,,60.0,,,,,,2.15,624890.0,147701.0
202112,December 2021,202112,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,21312.0,3698.0,7903.0,29.0,19.0,1009.0,590.0,828.0,1740.0,839,555.0,349.0,,26.0,12.0,89.0,1.0,620.0,775.0,165.0,129.0,1534.0,4586.0,,,17.0,,1736.0,6267.0,9.0,17.0,,1.0,144.0,14.0,417.0,115.0,423.0,268.0,275.0,5.0,72.0,58.0,,,17.0,,2.1,641723.0,162477.0
202112,December 2021,202112,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,39891.0,4063.0,8431.0,27.0,20.0,811.0,634.0,1062.0,1698.0,880,612.0,1278.0,,43.0,6.0,84.0,,527.0,428.0,288.0,471.0,2034.0,2274.0,2.0,,40.0,,1770.0,5067.0,80.0,393.0,53.0,16.0,116.0,27.0,566.0,163.0,907.0,304.0,215.0,32.0,77.0,48.0,,,2.0,,2.1,1228740.0,319931.0
202112,December 2021,202112,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,15929.0,1105.0,6884.0,1.0,1.0,85.0,186.0,268.0,1084.0,45,15.0,99.0,,1.0,1.0,26.0,,272.0,1372.0,223.0,271.0,524.0,4685.0,1.0,,,,426.0,3826.0,93.0,48.0,2.0,2.0,72.0,38.0,44.0,16.0,338.0,163.0,252.0,15.0,71.0,1.0,,,13.0,,,637649.0,163334.0
202112,December 2021,202112,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,32366.0,3013.0,4943.0,7.0,1.0,382.0,268.0,800.0,1049.0,473,430.0,351.0,,51.0,2.0,30.0,,160.0,165.0,50.0,42.0,1511.0,2517.0,,,23.0,,1913.0,3462.0,56.0,55.0,8.0,3.0,25.0,2.0,145.0,142.0,463.0,181.0,131.0,7.0,16.0,14.0,,,2.0,,1.7,1053107.0,217796.0
202112,December 2021,202112,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,17111.0,1448.0,2372.0,6.0,2.0,111.0,108.0,208.0,464.0,354,567.0,381.0,,1.0,2.0,15.0,,114.0,195.0,25.0,13.0,336.0,1294.0,,,2.0,,417.0,1506.0,1.0,,,,1.0,,28.0,16.0,298.0,123.0,23.0,1.0,5.0,4.0,,,5.0,,2.73,486408.0,114604.0
202112,December 2021,202112,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,46921.0,2570.0,3153.0,7.0,2.0,321.0,190.0,717.0,724.0,435,326.0,276.0,,10.0,25.0,49.0,,281.0,393.0,112.0,28.0,1017.0,1431.0,,,3.0,,637.0,1481.0,7.0,10.0,7.0,4.0,29.0,20.0,915.0,212.0,596.0,166.0,76.0,,10.0,,,,,,3.55,1243150.0,274450.0
202112,December 2021,202112,,Kenya,Mandera County,R6f9znhg37c,Mandera County,KE_County_9,,31804.0,252.0,102.0,7.0,,23.0,2.0,51.0,16.0,353,23.0,345.0,,,,4.0,,172.0,104.0,117.0,40.0,1305.0,22.0,,,,,258.0,116.0,7.0,,5.0,,4.0,,173.0,3.0,30.0,4.0,13.0,,4.0,,,,,,3.0,928959.0,183772.0
202112,December 2021,202112,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,44334.0,651.0,623.0,,,41.0,23.0,153.0,146.0,974,120.0,314.0,,12.0,,26.0,,137.0,124.0,73.0,73.0,271.0,250.0,11.0,,1.0,,331.0,605.0,14.0,17.0,6.0,,6.0,4.0,13.0,1.0,37.0,5.0,17.0,,85.0,,,,,,3.5,1250231.0,281989.0
202112,December 2021,202112,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,39573.0,3466.0,5276.0,8.0,2.0,164.0,138.0,809.0,1217.0,522,293.0,272.0,,24.0,5.0,178.0,,487.0,887.0,272.0,239.0,1488.0,2811.0,,,49.0,,1277.0,3313.0,129.0,65.0,7.0,,109.0,14.0,150.0,32.0,356.0,126.0,255.0,,17.0,51.0,,,2.0,,3.6,1188533.0,322477.0
202112,December 2021,202112,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,30563.0,1337.0,1375.0,8.0,2.0,242.0,150.0,366.0,382.0,439,47.0,415.0,,,1.0,,,121.0,53.0,365.0,75.0,419.0,369.0,,,3.0,,456.0,880.0,3.0,1.0,6.0,5.0,18.0,,123.0,47.0,276.0,62.0,5.0,,1.0,,,,,,3.1,678772.0,145414.0
202112,December 2021,202112,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,28589.0,1958.0,7050.0,6.0,1.0,212.0,290.0,545.0,1577.0,513,1148.0,144.0,,,3.0,,,189.0,218.0,80.0,246.0,1953.0,1611.0,,,,,1377.0,6481.0,,,,,19.0,2.0,192.0,70.0,305.0,156.0,68.0,,,,,,,,2.5,928213.0,230087.0
202112,December 2021,202112,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,26929.0,1821.0,5501.0,50.0,8.0,115.0,108.0,401.0,847.0,364,249.0,39.0,,4.0,6.0,125.0,,332.0,1575.0,373.0,500.0,865.0,3145.0,2.0,,3.0,,376.0,2134.0,5.0,10.0,,,90.0,34.0,93.0,55.0,340.0,190.0,275.0,37.0,7.0,46.0,,,6.0,,,1105342.0,262052.0
202112,December 2021,202112,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,28561.0,2245.0,3340.0,3.0,12.0,227.0,112.0,517.0,464.0,263,244.0,53.0,,1.0,2.0,40.0,,270.0,198.0,215.0,36.0,1222.0,414.0,,,20.0,31.0,700.0,1454.0,9.0,12.0,22.0,3.0,49.0,3.0,271.0,59.0,500.0,158.0,90.0,,1.0,,,,,,2.58,958532.0,242748.0
202212,December 2022,202212,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,41290.0,4890.0,9394.0,1.0,,1949.0,1267.0,946.0,1760.0,584,421.0,740.0,,6.0,5.0,338.0,,1599.0,2362.0,263.0,297.0,1470.0,5367.0,4.0,,25.0,,1093.0,4094.0,12.0,265.0,24.0,4.0,188.0,46.0,970.0,173.0,1133.0,259.0,287.0,,8.0,,1.0,,3.0,,,1323575.0,386832.0
202212,December 2022,202212,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,22511.0,4374.0,9846.0,11.0,20.0,793.0,722.0,942.0,1764.0,577,388.0,710.0,,65.0,48.0,95.0,,207.0,369.0,195.0,178.0,1454.0,5330.0,,,,,1740.0,7491.0,7.0,21.0,4.0,66.0,84.0,2.0,774.0,214.0,563.0,207.0,370.0,20.0,36.0,4.0,,,,,2.1,662090.0,165523.0
202212,December 2022,202212,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,40227.0,2663.0,6912.0,8.0,3.0,249.0,241.0,797.0,1523.0,39,66.0,606.0,,2.0,3.0,34.0,,135.0,310.0,138.0,81.0,1407.0,4137.0,3.0,,29.0,,1677.0,4452.0,38.0,262.0,11.0,8.0,283.0,99.0,985.0,434.0,358.0,135.0,300.0,4.0,18.0,,2.0,,4.0,,,1274203.0,346824.0
202212,December 2022,202212,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,29444.0,603.0,1710.0,,14.0,44.0,102.0,192.0,426.0,67,71.0,93.0,,,,,,43.0,44.0,48.0,106.0,440.0,524.0,,,,,170.0,1021.0,,,,,5.0,1.0,285.0,94.0,191.0,113.0,4.0,1.0,2.0,,,,,,2.58,955969.0,236968.0
202212,December 2022,202212,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,40323.0,990.0,1543.0,4.0,4.0,196.0,155.0,288.0,451.0,340,65.0,124.0,,,,3.0,,57.0,60.0,44.0,117.0,288.0,657.0,,,3.0,,541.0,1128.0,5.0,11.0,,,12.0,,330.0,58.0,58.0,7.0,7.0,,,,,,12.0,,8.03,707814.0,191827.0
202212,December 2022,202212,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,40853.0,2972.0,6049.0,3.0,2.0,197.0,221.0,760.0,1346.0,69,64.0,194.0,,43.0,,166.0,,375.0,497.0,338.0,340.0,1098.0,3555.0,21.0,,14.0,,1293.0,4419.0,5.0,23.0,15.0,3.0,198.0,63.0,502.0,141.0,442.0,132.0,310.0,5.0,59.0,10.0,,,8.0,,3.59,1226954.0,332902.0
202212,December 2022,202212,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,48641.0,3067.0,3688.0,6.0,6.0,506.0,311.0,874.0,1077.0,54,46.0,331.0,,,,28.0,,101.0,180.0,79.0,54.0,976.0,2345.0,2.0,,4.0,,1464.0,2466.0,16.0,16.0,11.0,3.0,25.0,49.0,1254.0,433.0,118.0,28.0,45.0,4.0,18.0,,5.0,,,,3.65,1293706.0,284507.0
202212,December 2022,202212,,Kenya,Tana River County,JsH2bnvNt2d,Tana River County,KE_County_4,,11813.0,298.0,913.0,1.0,,47.0,51.0,125.0,300.0,50,75.0,44.0,,,,1.0,,19.0,20.0,20.0,11.0,226.0,465.0,1.0,,2.0,,212.0,807.0,13.0,45.0,,,6.0,2.0,123.0,41.0,17.0,18.0,33.0,,10.0,,,,,,,352891.0,84509.0
202212,December 2022,202212,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,164489.0,8881.0,15076.0,14.0,11.0,1579.0,1523.0,1886.0,3345.0,478,404.0,990.0,,110.0,43.0,330.0,,2300.0,4739.0,1081.0,1014.0,3666.0,9821.0,9.0,,105.0,,1558.0,4264.0,91.0,186.0,36.0,20.0,866.0,327.0,2321.0,812.0,1955.0,579.0,2000.0,66.0,177.0,52.0,219.0,,24.0,,,4850756.0,1559652.0
202212,December 2022,202212,,Kenya,Mandera County,R6f9znhg37c,Mandera County,KE_County_9,,32821.0,479.0,325.0,11.0,,25.0,9.0,62.0,14.0,71,50.0,205.0,,1.0,,9.0,,138.0,65.0,76.0,52.0,59.0,31.0,3.0,,1.0,,183.0,107.0,16.0,7.0,,,,,68.0,10.0,42.0,19.0,,,10.0,,,,,,3.0,959273.0,189732.0
202212,December 2022,202212,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,26954.0,2882.0,6539.0,,,165.0,176.0,391.0,1186.0,269,134.0,62.0,,,2.0,147.0,,377.0,1473.0,433.0,448.0,834.0,5236.0,,,2.0,,630.0,3157.0,14.0,39.0,1.0,,100.0,63.0,526.0,256.0,182.0,104.0,424.0,11.0,12.0,2.0,,,8.0,,,1129488.0,268742.0
202212,December 2022,202212,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,13153.0,521.0,836.0,6.0,2.0,113.0,72.0,225.0,259.0,22,25.0,70.0,,,,66.0,,29.0,38.0,31.0,18.0,290.0,489.0,,,2.0,,328.0,773.0,2.0,2.0,,,15.0,,135.0,79.0,66.0,8.0,4.0,,3.0,,,,,,3.0,339103.0,72624.0
202212,December 2022,202212,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,35572.0,1974.0,9983.0,1.0,10.0,260.0,321.0,550.0,1834.0,83,121.0,220.0,,8.0,33.0,39.0,,102.0,225.0,122.0,118.0,787.0,6952.0,4.0,,14.0,,1044.0,8636.0,15.0,40.0,4.0,,44.0,28.0,829.0,518.0,191.0,122.0,330.0,,82.0,10.0,,,7.0,,2.05,1234568.0,305160.0
202212,December 2022,202212,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,33361.0,2656.0,4726.0,19.0,4.0,362.0,195.0,650.0,885.0,337,118.0,646.0,,,,13.0,,19.0,34.0,24.0,24.0,1051.0,2562.0,3.0,,27.0,,955.0,2820.0,23.0,103.0,15.0,17.0,44.0,3.0,1244.0,587.0,78.0,58.0,284.0,,37.0,,,,10.0,,1.7,1084529.0,224279.0
202212,December 2022,202212,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,24985.0,1444.0,8663.0,2.0,,161.0,173.0,299.0,1394.0,56,65.0,107.0,,,,50.0,,342.0,1199.0,12.0,59.0,619.0,6199.0,2.0,,4.0,,578.0,6174.0,2.0,1.0,3.0,14.0,70.0,120.0,257.0,191.0,202.0,263.0,229.0,,68.0,14.0,,,11.0,,1.2,1053713.0,243688.0
202212,December 2022,202212,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,41476.0,2764.0,3209.0,46.0,16.0,766.0,197.0,691.0,685.0,698,403.0,336.0,,18.0,7.0,91.0,,286.0,308.0,99.0,87.0,883.0,1676.0,3.0,,,,519.0,1025.0,9.0,,19.0,10.0,81.0,33.0,805.0,285.0,462.0,68.0,141.0,4.0,26.0,17.0,,,12.0,,,1380368.0,325741.0
202212,December 2022,202212,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,17668.0,1080.0,3413.0,,1.0,146.0,165.0,284.0,746.0,258,49.0,734.0,,,,,,48.0,101.0,18.0,15.0,407.0,2027.0,1.0,,6.0,,564.0,2592.0,,,,,8.0,1.0,171.0,73.0,152.0,96.0,57.0,,57.0,,,,9.0,,2.95,503019.0,118538.0
202212,December 2022,202212,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,6810.0,383.0,617.0,,,27.0,17.0,120.0,104.0,18,13.0,12.0,,,,13.0,,38.0,66.0,5.0,11.0,181.0,328.0,,,,,181.0,315.0,2.0,4.0,,,11.0,2.0,120.0,41.0,95.0,24.0,5.0,,,,,,,,,208700.0,47985.0
202212,December 2022,202212,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,42558.0,4882.0,7543.0,69.0,17.0,2079.0,906.0,1307.0,1758.0,447,142.0,502.0,,48.0,15.0,34.0,,222.0,199.0,159.0,139.0,1333.0,4077.0,5.0,,4.0,,2404.0,5427.0,73.0,78.0,24.0,1.0,63.0,7.0,904.0,258.0,936.0,312.0,289.0,21.0,124.0,,,,28.0,,4.1,1244597.0,296631.0
202212,December 2022,202212,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,63918.0,4547.0,11630.0,16.0,1.0,634.0,662.0,1165.0,2328.0,220,385.0,423.0,,5.0,12.0,70.0,,442.0,737.0,279.0,466.0,1671.0,5914.0,,,148.0,,1059.0,6039.0,17.0,56.0,71.0,12.0,72.0,32.0,1732.0,641.0,720.0,496.0,539.0,,224.0,6.0,,,5.0,,2.98,1847542.0,435684.0
202212,December 2022,202212,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,67466.0,4719.0,17388.0,6.0,1.0,833.0,1140.0,1266.0,3615.0,471,393.0,1196.0,,4.0,5.0,22.0,,236.0,805.0,132.0,85.0,1972.0,10874.0,3.0,,31.0,,1763.0,11585.0,9.0,45.0,62.0,8.0,95.0,73.0,879.0,500.0,1667.0,1267.0,884.0,6.0,431.0,181.0,2.0,,16.0,,2.38,2048659.0,489639.0
202212,December 2022,202212,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,7027.0,410.0,529.0,1.0,,40.0,27.0,153.0,207.0,100,46.0,180.0,,1.0,5.0,,,4.0,3.0,21.0,24.0,208.0,512.0,,,,,123.0,518.0,,5.0,,,8.0,5.0,153.0,47.0,22.0,11.0,22.0,,22.0,,,,,,2.37,280735.0,64295.0
202212,December 2022,202212,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,29426.0,3017.0,6482.0,13.0,24.0,347.0,246.0,635.0,612.0,64,11.0,57.0,,4.0,,43.0,,200.0,88.0,149.0,234.0,1522.0,734.0,,,,,1178.0,2446.0,41.0,115.0,1.0,,53.0,35.0,656.0,275.0,149.0,129.0,77.0,5.0,72.0,,,,1.0,,2.5,985745.0,249744.0
202212,December 2022,202212,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,37480.0,2087.0,6412.0,4.0,,272.0,378.0,617.0,1996.0,636,284.0,865.0,,1.0,,17.0,,150.0,259.0,89.0,66.0,1041.0,4965.0,15.0,,16.0,,1299.0,6412.0,29.0,52.0,3.0,6.0,19.0,12.0,335.0,122.0,361.0,158.0,317.0,12.0,196.0,20.0,,,2.0,,,969359.0,230002.0
202212,December 2022,202212,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,35699.0,2828.0,11908.0,9.0,4.0,151.0,264.0,936.0,1966.0,547,2904.0,223.0,,1.0,20.0,169.0,,530.0,831.0,356.0,495.0,2792.0,8262.0,8.0,,4.0,1.0,1512.0,9290.0,11.0,11.0,7.0,6.0,102.0,13.0,386.0,140.0,195.0,204.0,492.0,48.0,169.0,3.0,,,3.0,,2.0,1522659.0,398842.0
202212,December 2022,202212,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,51013.0,5330.0,10744.0,167.0,16.0,2208.0,1019.0,1266.0,2767.0,677,2459.0,1384.0,,43.0,11.0,72.0,,150.0,202.0,130.0,72.0,1307.0,5322.0,8.0,,22.0,6.0,2665.0,6409.0,109.0,77.0,26.0,,275.0,38.0,682.0,440.0,1457.0,923.0,482.0,78.0,165.0,106.0,,,14.0,,1.04,1252042.0,292922.0
202212,December 2022,202212,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,14217.0,895.0,6305.0,1.0,28.0,55.0,190.0,196.0,1104.0,46,64.0,3.0,,,,14.0,,146.0,1529.0,138.0,312.0,422.0,4685.0,,,7.0,,332.0,3436.0,1.0,,1.0,11.0,120.0,90.0,94.0,95.0,397.0,217.0,393.0,,19.0,98.0,,,,,,649012.0,173020.0
202212,December 2022,202212,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,57052.0,3492.0,11077.0,,,646.0,677.0,867.0,2603.0,287,90.0,492.0,,4.0,,66.0,,312.0,861.0,173.0,135.0,1354.0,7311.0,4.0,,60.0,,1957.0,7863.0,3.0,24.0,5.0,3.0,61.0,17.0,876.0,335.0,560.0,318.0,439.0,19.0,55.0,54.0,,,5.0,,3.3,1613325.0,397205.0
202212,December 2022,202212,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,16323.0,844.0,6169.0,1.0,,103.0,156.0,311.0,1053.0,22,24.0,3.0,,,,5.0,,142.0,666.0,209.0,226.0,605.0,4458.0,,,7.0,,510.0,4021.0,,9.0,3.0,,60.0,41.0,133.0,69.0,255.0,199.0,344.0,,29.0,,1.0,,11.0,,,653114.0,167305.0
202212,December 2022,202212,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,43838.0,455.0,612.0,12.0,16.0,36.0,15.0,128.0,112.0,111,17.0,235.0,,,,7.0,,66.0,58.0,75.0,42.0,306.0,218.0,1.0,,,,292.0,550.0,2.0,,,,5.0,1.0,86.0,9.0,26.0,4.0,7.0,,70.0,,,,,,3.5,1254128.0,281124.0
202212,December 2022,202212,,Kenya,Nyandarua County,mYZacFNIB3h,Nyandarua County,KE_County_18,,17327.0,2026.0,4287.0,,,70.0,94.0,489.0,758.0,121,347.0,40.0,,2.0,,64.0,,163.0,554.0,180.0,169.0,1091.0,2739.0,,,3.0,,719.0,2503.0,20.0,36.0,11.0,5.0,96.0,65.0,127.0,46.0,430.0,191.0,346.0,,11.0,37.0,,,,,1.11,683075.0,169453.0
202212,December 2022,202212,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,33531.0,2409.0,7025.0,3.0,,372.0,455.0,724.0,1754.0,199,197.0,624.0,,7.0,4.0,87.0,,48.0,84.0,146.0,89.0,1288.0,4651.0,1.0,,13.0,4.0,1691.0,5995.0,,1.0,3.0,,66.0,17.0,331.0,185.0,83.0,78.0,208.0,1.0,149.0,,,,,,2.97,1084606.0,260938.0
202212,December 2022,202212,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,12207.0,1096.0,5497.0,1.0,10.0,113.0,173.0,259.0,985.0,67,37.0,376.0,,1.0,1.0,16.0,,107.0,393.0,24.0,13.0,554.0,3945.0,,,,,536.0,4700.0,,,9.0,7.0,32.0,30.0,216.0,79.0,118.0,73.0,59.0,15.0,64.0,66.0,,,1.0,,2.7,425316.0,107522.0
202212,December 2022,202212,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,48586.0,2948.0,3412.0,14.0,3.0,298.0,128.0,743.0,636.0,371,79.0,159.0,2.0,33.0,15.0,202.0,3.0,341.0,336.0,121.0,115.0,999.0,1767.0,2.0,,19.0,,810.0,2129.0,16.0,57.0,28.0,34.0,108.0,63.0,542.0,189.0,571.0,248.0,261.0,,41.0,27.0,,,10.0,,2.1,1670288.0,425914.0
202212,December 2022,202212,,Kenya,Nyeri County,ptWVfaCIdVx,Nyeri County,KE_County_19,,18431.0,1513.0,6520.0,2.0,1.0,67.0,90.0,418.0,922.0,127,127.0,83.0,,,,182.0,,301.0,1206.0,239.0,447.0,817.0,4535.0,,,50.0,,530.0,3377.0,1.0,17.0,14.0,5.0,136.0,64.0,434.0,191.0,22.0,13.0,309.0,3.0,,3.0,,,4.0,,1.7,810195.0,203603.0
202212,December 2022,202212,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,24263.0,1244.0,3339.0,5.0,1.0,144.0,91.0,405.0,526.0,112,110.0,182.0,,16.0,11.0,62.0,,118.0,125.0,43.0,35.0,531.0,1144.0,15.0,,,,650.0,1621.0,6.0,11.0,10.0,,24.0,10.0,479.0,196.0,32.0,29.0,10.0,,3.0,,,,3.0,,2.85,732363.0,166778.0
